threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.5115,0.19733555370524564,0.948,0.32667126119917295,786,964,13,237
0.11,0.574,0.21869158878504674,0.936,0.35454545454545455,914,836,16,234
0.12,0.6345,0.2427807486631016,0.908,0.3831223628691983,1042,708,23,227
0.13,0.7005,0.27994955863808324,0.888,0.42569511025886864,1179,571,28,222
0.14,0.76,0.32680722891566266,0.868,0.47483588621444206,1303,447,33,217
0.15,0.8075,0.3783783783783784,0.84,0.5217391304347827,1405,345,40,210
0.16,0.84,0.42738589211618255,0.824,0.5628415300546449,1474,276,44,206
0.17,0.863,0.4722222222222222,0.816,0.5982404692082112,1522,228,46,204
0.18,0.889,0.5376344086021505,0.8,0.6430868167202572,1578,172,50,200
0.19,0.906,0.5933734939759037,0.788,0.6769759450171822,1615,135,53,197
0.2,0.9115,0.6137071651090342,0.788,0.6900175131348512,1626,124,53,197
0.21,0.9155,0.6293929712460063,0.788,0.699822380106572,1634,116,53,197
0.22,0.9175,0.6375404530744336,0.788,0.7048300536672628,1638,112,53,197
0.23,0.9205,0.6501650165016502,0.788,0.7124773960216999,1644,106,53,197
0.24,0.926,0.6746575342465754,0.788,0.7269372693726938,1655,95,53,197
0.25,0.9315,0.701067615658363,0.788,0.7419962335216572,1666,84,53,197
0.26,0.932,0.7035714285714286,0.788,0.7433962264150944,1667,83,53,197
0.27,0.9355,0.7232472324723247,0.784,0.7523992322456814,1675,75,54,196
0.28,0.936,0.725925925925926,0.784,0.7538461538461539,1676,74,54,196
0.29,0.9365,0.7286245353159851,0.784,0.7552986512524085,1677,73,54,196
0.3,0.9365,0.7286245353159851,0.784,0.7552986512524085,1677,73,54,196
0.31,0.938,0.7368421052631579,0.784,0.7596899224806203,1680,70,54,196
0.32,0.9385,0.7396226415094339,0.784,0.7611650485436892,1681,69,54,196
0.33,0.9405,0.7509578544061303,0.784,0.767123287671233,1685,65,54,196
0.34,0.941,0.7538461538461538,0.784,0.7686274509803921,1686,64,54,196
