threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.9547986439593188,0.8436692506459949,0.7836,0.8125259228535878,85682,1815,2705,9795
0.11,0.9547986439593188,0.8436692506459949,0.7836,0.8125259228535878,85682,1815,2705,9795
0.12,0.9547986439593188,0.8436692506459949,0.7836,0.8125259228535878,85682,1815,2705,9795
0.13,0.963128893866816,0.914963744232037,0.77728,0.8405207837709244,86594,903,2784,9716
0.14,0.963128893866816,0.914963744232037,0.77728,0.8405207837709244,86594,903,2784,9716
0.15,0.963708911267338,0.9202273803884415,0.77704,0.8425937974409022,86655,842,2787,9713
0.16,0.963708911267338,0.9202273803884415,0.77704,0.8425937974409022,86655,842,2787,9713
0.17,0.963708911267338,0.9202273803884415,0.77704,0.8425937974409022,86655,842,2787,9713
0.18,0.9663989919697591,0.9521171349426197,0.76992,0.8513800424628452,87013,484,2876,9624
0.19,0.9663989919697591,0.9521171349426197,0.76992,0.8513800424628452,87013,484,2876,9624
0.2,0.9663989919697591,0.9521171349426197,0.76992,0.8513800424628452,87013,484,2876,9624
0.21,0.9670790123703711,0.9603079384123175,0.7684,0.8537018931650519,87100,397,2895,9605
0.22,0.9692890786723601,0.9855803893294881,0.76552,0.8617227250213877,87357,140,2931,9569
0.23,0.9692890786723601,0.9855803893294881,0.76552,0.8617227250213877,87357,140,2931,9569
0.24,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.25,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.26,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.27,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.28,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.29,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.3,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.31,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.32,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.33,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.34,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.35,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.36,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.37,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.38,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.39,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.4,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.41,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.42,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.43,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.44,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.45,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.46,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.47,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.48,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.49,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.5,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.51,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.52,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.53,0.9696490894726841,0.9895520844108824,0.76528,0.863084765642622,87396,101,2934,9566
0.54,0.9700091002730082,1.0,0.76008,0.8636880141811736,87497,0,2999,9501
0.55,0.9700091002730082,1.0,0.76008,0.8636880141811736,87497,0,2999,9501
0.56,0.9700091002730082,1.0,0.76008,0.8636880141811736,87497,0,2999,9501
0.57,0.9700091002730082,1.0,0.76008,0.8636880141811736,87497,0,2999,9501
