threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.39672190165704974,0.16768114733594597,0.96528,0.28572781737668423,27605,59892,434,12066
0.11,0.41714251427542826,0.17189336390998997,0.95944,0.2915522061504801,29720,57777,507,11993
0.12,0.43754312629378883,0.17644013136483327,0.95416,0.2978101825264052,31826,55671,573,11927
0.13,0.4559136774103223,0.18050409404876264,0.94704,0.303215808818821,33752,53745,662,11838
0.14,0.4741142234267028,0.18472670074714903,0.93952,0.30874794610581663,35666,51831,756,11744
0.15,0.4914547436423093,0.1891120730184978,0.9332,0.31449253872180954,37479,50018,835,11665
0.16,0.5102653079592387,0.194355054974524,0.92768,0.3213790809822072,39429,48068,904,11596
0.17,0.5292758782763483,0.20009715981053838,0.92264,0.3288706388924533,41393,46104,967,11533
0.18,0.5476064281928458,0.20606931226432035,0.91808,0.3365889426602141,43283,44214,1024,11476
0.19,0.5664069922097663,0.21268156424581006,0.91368,0.3450453172205438,45218,42279,1079,11421
0.2,0.5837975139254178,0.21919419853806246,0.9092,0.35323004242490175,47013,40484,1135,11365
0.21,0.6007380221406642,0.22612794343805548,0.90576,0.36190445747894323,48750,38747,1178,11322
0.22,0.6168785063551907,0.23314240813878953,0.902,0.3705164226680469,50411,37086,1225,11275
0.23,0.631858955768673,0.2401068947087119,0.89848,0.37894559257697175,51953,35544,1269,11231
0.24,0.6453893616808504,0.24675725756639902,0.89488,0.38684465347904273,53351,34146,1314,11186
0.25,0.6584497534926048,0.2534386955729641,0.89032,0.39456144082819256,54714,32783,1371,11129
0.26,0.6708801264037921,0.26016967076351843,0.88568,0.4021942491780648,56015,31482,1429,11071
0.27,0.6837205116153484,0.26765627657248364,0.88136,0.41061478541212426,57353,30144,1483,11017
0.28,0.6956908707261218,0.2751103752759382,0.87736,0.4188755633641433,58600,28897,1533,10967
0.29,0.7082412472374171,0.2835371394449204,0.87368,0.42813179920418687,59901,27596,1579,10921
0.3,0.7206316189485684,0.292459933311821,0.87008,0.43777169537916605,61185,26312,1624,10876
0.31,0.7332419972599178,0.3021853805576488,0.86616,0.44805396345879284,62495,25002,1673,10827
0.32,0.7458223746712401,0.31258524128725224,0.86176,0.4587636549477226,63808,23689,1728,10772
0.33,0.7583627508825265,0.32375253120560943,0.85696,0.4699585408120736,65122,22375,1788,10712
0.34,0.7704231126933808,0.3355145185138579,0.8532,0.4816311784496579,66375,21122,1835,10665
0.35,0.7816934508035241,0.34732949338918706,0.84904,0.4929858788554441,67554,19943,1887,10613
0.36,0.7909037271118133,0.3576241915275473,0.84488,0.5025338440674739,68527,18970,1939,10561
0.37,0.7991839755192656,0.36755302421468256,0.84152,0.5116369561516574,69397,18100,1981,10519
0.38,0.8072742182265468,0.37792039226997404,0.83856,0.521025946913212,70243,17254,2018,10482
0.39,0.815194455833675,0.38873176540637094,0.83568,0.5306309052118257,71071,16426,2054,10446
0.4,0.8235247057411722,0.4009239653512993,0.83312,0.54133853151397,71936,15561,2086,10414
0.41,0.8306949208476254,0.41205431588978003,0.83024,0.5507615560154965,72689,14808,2122,10378
0.42,0.8380851425542766,0.4242498871239174,0.82688,0.5607791009955783,73470,14027,2164,10336
0.43,0.8467454023620709,0.439696025274303,0.82392,0.5733930907774963,74373,13124,2201,10299
0.44,0.8557956738702162,0.4572116241754323,0.82064,0.5872452484543165,75319,12178,2242,10258
0.45,0.8640259207776233,0.47450141787922456,0.81656,0.6002175766663727,76193,11304,2293,10207
0.46,0.8722561676850306,0.4933417573872473,0.81208,0.6137985246099891,77072,10425,2349,10151
0.47,0.8804364130923927,0.5138253532581072,0.80872,0.6283955989308138,77932,9565,2391,10109
0.48,0.888596657899737,0.5362241636479863,0.80528,0.6437707853671015,78791,8706,2434,10066
0.49,0.8962268868066042,0.5593646887757955,0.80016,0.658437839439123,79618,7879,2498,10002
0.5,0.9033771013130394,0.583128295254833,0.79632,0.6732499154548529,80381,7116,2546,9954
0.51,0.9100473014190426,0.6074691850125713,0.79248,0.6877495053285659,81096,6401,2594,9906
0.52,0.9161274838245147,0.6317171587779414,0.78904,0.7016682673496246,81747,5750,2637,9863
0.53,0.9214876446293389,0.6551632067285228,0.7852,0.7143117062697864,82331,5166,2685,9815
0.54,0.9264277928337851,0.6786384161167072,0.78152,0.7264547313627069,82871,4626,2731,9769
0.55,0.9302779083372501,0.6984491671453188,0.77824,0.7361888905706069,83297,4200,2772,9728
0.56,0.9340180205406162,0.7186573799644339,0.77592,0.7461917218033544,83700,3797,2801,9699
0.57,0.9368581057431723,0.7356391893950938,0.77248,0.7536096152345274,84027,3470,2844,9656
0.58,0.9395481864455933,0.752286406628625,0.76992,0.7610010674890285,84328,3169,2876,9624
0.59,0.9417682530475914,0.7666746545251218,0.76784,0.7672568847675766,84576,2921,2902,9598
0.6,0.9442683280498415,0.7835912552198477,0.7656,0.7744911584995751,84854,2643,2930,9570
0.61,0.9466083982519475,0.8013127997980308,0.76176,0.7810359676824016,85136,2361,2978,9522
0.62,0.9492384771543146,0.8213296398891967,0.75904,0.7889572592715783,85433,2064,3012,9488
0.63,0.9518785563566907,0.8429081177520071,0.75592,0.7970476592155209,85736,1761,3051,9449
0.64,0.9541986259587788,0.8634361233480177,0.75264,0.8042400410326552,86009,1488,3092,9408
0.65,0.9565286958608759,0.8856304985337243,0.74896,0.811581639287417,86288,1209,3138,9362
0.66,0.9591287738632159,0.9121191339276967,0.7448,0.8200114502135905,86600,897,3190,9310
0.67,0.9612788383651509,0.9357575757575758,0.74112,0.8271428571428571,86861,636,3236,9264
0.68,0.963258897766933,0.9581602990033222,0.73832,0.8339960238568587,87094,403,3271,9229
0.69,0.9642589277678331,0.9730761076955692,0.7344,0.8370566244187106,87243,254,3320,9180
0.7,0.964908947268418,0.9834390794709108,0.7316,0.839029313271251,87343,154,3355,9145
0.71,0.964978949368481,0.9887030197697154,0.72816,0.8386621210725146,87393,104,3398,9102
0.72,0.964868946068382,0.9917916165043231,0.72496,0.837639229098304,87422,75,3438,9062
0.73,0.9645789373681211,0.994152691968226,0.72088,0.8357447597848267,87444,53,3489,9011
0.74,0.964118923567707,0.9948911594846734,0.71664,0.8331473214285716,87451,46,3542,8958
0.75,0.9637789133674011,0.99619941873463,0.71296,0.8311106966334048,87463,34,3588,8912
0.76,0.96328889866696,0.9967368065713964,0.70864,0.8283536727918829,87468,29,3642,8858
0.77,0.962728881866456,0.9971664966564661,0.70384,0.8252122121652674,87472,25,3702,8798
0.78,0.962068862065862,0.9978273299028017,0.69808,0.8214638738526713,87478,19,3774,8726
0.79,0.9613188395651869,0.9984984984984985,0.6916,0.8171849891294074,87484,13,3855,8645
0.8,0.960908827264818,0.999302568871324,0.68776,0.8147656731270436,87491,6,3903,8597
0.81,0.9601688050641519,0.9998826153304379,0.68144,0.8105047813882679,87496,1,3982,8518
0.82,0.9594087822634679,1.0,0.67528,0.806169714913328,87497,0,4059,8441
0.83,0.9585887576627299,1.0,0.66872,0.8014765808523898,87497,0,4141,8359
0.84,0.9576887306619198,1.0,0.66152,0.7962829216620926,87497,0,4231,8269
0.85,0.9566987009610288,1.0,0.6536,0.7905176584421867,87497,0,4330,8170
0.86,0.9555986679600388,1.0,0.6448,0.7840466926070039,87497,0,4440,8060
0.87,0.9545586367591028,1.0,0.63648,0.7778646851779429,87497,0,4544,7956
0.88,0.9533185995579867,1.0,0.62656,0.7704111745032461,87497,0,4668,7832
0.89,0.9519385581567447,1.0,0.61552,0.7620085173814003,87497,0,4806,7694
0.9,0.9503585107553226,1.0,0.60288,0.7522459572769016,87497,0,4964,7536
