threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.4732941988259648,0.1911169893729911,0.99416,0.32060162790397695,34901,52596,73,12427
0.11,0.4888546656399692,0.19550508634965696,0.99168,0.3266187998155589,36488,51009,104,12396
0.12,0.4888546656399692,0.19550508634965696,0.99168,0.3266187998155589,36488,51009,104,12396
0.13,0.4902647079412382,0.1958350463299706,0.9908,0.3270312376224552,36640,50857,115,12385
0.14,0.4902647079412382,0.1958350463299706,0.9908,0.3270312376224552,36640,50857,115,12385
0.15,0.4902647079412382,0.1958350463299706,0.9908,0.3270312376224552,36640,50857,115,12385
0.16,0.4902647079412382,0.1958350463299706,0.9908,0.3270312376224552,36640,50857,115,12385
0.17,0.4902647079412382,0.1958350463299706,0.9908,0.3270312376224552,36640,50857,115,12385
0.18,0.49047471424142725,0.19589047596450435,0.99072,0.3271041614390047,36662,50835,116,12384
0.19,0.49844495334860045,0.19797548767967146,0.98728,0.3298145277673847,37502,49995,159,12341
0.2,0.49897496924907747,0.19810517864311522,0.98696,0.3299765964560348,37559,49938,163,12337
0.21,0.5004150124503736,0.198525505851295,0.98664,0.33054152205084225,37707,49790,167,12333
0.22,0.5095452863585908,0.20108624525585655,0.98336,0.33389471396751236,38661,48836,208,12292
0.23,0.5095452863585908,0.20108624525585655,0.98336,0.33389471396751236,38661,48836,208,12292
0.24,0.5095452863585908,0.20108624525585655,0.98336,0.33389471396751236,38661,48836,208,12292
0.25,0.5095452863585908,0.20108624525585655,0.98336,0.33389471396751236,38661,48836,208,12292
0.26,0.5339060171805154,0.20790943034289042,0.97112,0.3424935812431228,41250,46247,361,12139
0.27,0.628398851965559,0.24259379110211068,0.9296,0.3847745823606351,51218,36279,880,11620
0.28,0.929027870836125,0.6856573431379287,0.79816,0.7376437100292041,82923,4574,2523,9977
0.29,0.929027870836125,0.6856573431379287,0.79816,0.7376437100292041,82923,4574,2523,9977
0.3,0.9310779323379701,0.6957553755934096,0.79728,0.7430659111243663,83139,4358,2534,9966
0.31,0.9380781423442703,0.7333875980464704,0.79288,0.761974321519182,83894,3603,2589,9911
0.32,0.9380781423442703,0.7333875980464704,0.79288,0.761974321519182,83894,3603,2589,9911
0.33,0.9446283388501655,0.7725244618395304,0.78952,0.7809297725024729,84591,2906,2631,9869
0.34,0.9473184195525866,0.7902086677367576,0.78768,0.7889423076923078,84883,2614,2654,9846
0.35,0.9506185185555567,0.812582671957672,0.78632,0.7992356480728574,85230,2267,2671,9829
0.36,0.9506185185555567,0.812582671957672,0.78632,0.7992356480728574,85230,2267,2671,9829
0.37,0.9506185185555567,0.812582671957672,0.78632,0.7992356480728574,85230,2267,2671,9829
0.38,0.9506185185555567,0.812582671957672,0.78632,0.7992356480728574,85230,2267,2671,9829
0.39,0.9522685680570417,0.8244729990761737,0.78536,0.8044413487933788,85407,2090,2683,9817
0.4,0.9522685680570417,0.8244729990761737,0.78536,0.8044413487933788,85407,2090,2683,9817
0.41,0.9522685680570417,0.8244729990761737,0.78536,0.8044413487933788,85407,2090,2683,9817
0.42,0.9667490024700741,0.9530864197530864,0.772,0.8530386740331491,87022,475,2850,9650
0.43,0.9667490024700741,0.9530864197530864,0.772,0.8530386740331491,87022,475,2850,9650
