threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.7925,0.3649754500818331,0.892,0.5180023228803717,1362,388,27,223
0.11,0.837,0.4246031746031746,0.856,0.5676392572944297,1460,290,36,214
0.12,0.8655,0.4782608695652174,0.836,0.6084425036390102,1522,228,41,209
0.13,0.8855,0.5267175572519084,0.828,0.6438569206842923,1564,186,43,207
0.14,0.8965,0.5582655826558266,0.824,0.6655896607431341,1587,163,44,206
0.15,0.909,0.5988372093023255,0.824,0.6936026936026936,1612,138,44,206
0.16,0.9155,0.622356495468278,0.824,0.7091222030981067,1625,125,44,206
0.17,0.922,0.6487341772151899,0.82,0.724381625441696,1639,111,45,205
0.18,0.9285,0.6765676567656765,0.82,0.7414104882459313,1652,98,45,205
0.19,0.9365,0.7157894736842105,0.816,0.7626168224299066,1669,81,46,204
0.2,0.9395,0.7311827956989247,0.816,0.771266540642722,1675,75,46,204
0.21,0.942,0.7445255474452555,0.816,0.7786259541984731,1680,70,46,204
0.22,0.944,0.7555555555555555,0.816,0.7846153846153846,1684,66,46,204
0.23,0.946,0.7669172932330827,0.816,0.7906976744186045,1688,62,46,204
0.24,0.9475,0.7777777777777778,0.812,0.7945205479452055,1692,58,47,203
0.25,0.9495,0.7898832684824902,0.812,0.8007889546351085,1696,54,47,203
0.26,0.9505,0.8007968127490039,0.804,0.8023952095808384,1700,50,49,201
0.27,0.955,0.8305785123966942,0.804,0.8170731707317074,1709,41,49,201
0.28,0.958,0.8547008547008547,0.8,0.8264462809917356,1716,34,50,200
0.29,0.9605,0.8766519823788547,0.796,0.8343815513626834,1722,28,51,199
0.3,0.9615,0.8844444444444445,0.796,0.8378947368421054,1724,26,51,199
0.31,0.9655,0.9209302325581395,0.792,0.8516129032258065,1733,17,52,198
0.32,0.966,0.9252336448598131,0.792,0.8534482758620691,1734,16,52,198
0.33,0.967,0.9339622641509434,0.792,0.8571428571428572,1736,14,52,198
0.34,0.967,0.9339622641509434,0.792,0.8571428571428572,1736,14,52,198
0.35,0.9675,0.9383886255924171,0.792,0.859002169197397,1737,13,52,198
0.36,0.9675,0.9383886255924171,0.792,0.859002169197397,1737,13,52,198
0.37,0.9675,0.9383886255924171,0.792,0.859002169197397,1737,13,52,198
0.38,0.9675,0.9383886255924171,0.792,0.859002169197397,1737,13,52,198
0.39,0.968,0.9428571428571428,0.792,0.8608695652173913,1738,12,52,198
0.4,0.9675,0.9425837320574163,0.788,0.8583877995642702,1738,12,53,197
0.41,0.9675,0.9425837320574163,0.788,0.8583877995642702,1738,12,53,197
0.42,0.9685,0.9516908212560387,0.788,0.8621444201312911,1740,10,53,197
0.43,0.969,0.9563106796116505,0.788,0.8640350877192983,1741,9,53,197
0.44,0.969,0.9563106796116505,0.788,0.8640350877192983,1741,9,53,197
0.45,0.969,0.9607843137254902,0.784,0.8634361233480177,1742,8,54,196
0.46,0.9685,0.9605911330049262,0.78,0.8609271523178809,1742,8,55,195
0.47,0.968,0.9603960396039604,0.776,0.8584070796460177,1742,8,56,194
0.48,0.9685,0.9651741293532339,0.776,0.8603104212860311,1743,7,56,194
0.49,0.969,0.97,0.776,0.8622222222222223,1744,6,56,194
0.5,0.969,0.97,0.776,0.8622222222222223,1744,6,56,194
0.51,0.969,0.97,0.776,0.8622222222222223,1744,6,56,194
0.52,0.969,0.97,0.776,0.8622222222222223,1744,6,56,194
0.53,0.9695,0.9748743718592965,0.776,0.8641425389755011,1745,5,56,194
0.54,0.97,0.9846938775510204,0.772,0.8654708520179372,1747,3,57,193
0.55,0.971,0.9948453608247423,0.772,0.8693693693693695,1749,1,57,193
0.56,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.57,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.58,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.59,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.6,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.61,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.62,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.63,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.64,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.65,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.66,0.9715,1.0,0.772,0.871331828442438,1750,0,57,193
0.67,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.68,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.69,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.7,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.71,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.72,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.73,0.971,1.0,0.768,0.8687782805429864,1750,0,58,192
0.74,0.97,1.0,0.76,0.8636363636363636,1750,0,60,190
0.75,0.97,1.0,0.76,0.8636363636363636,1750,0,60,190
0.76,0.97,1.0,0.76,0.8636363636363636,1750,0,60,190
0.77,0.97,1.0,0.76,0.8636363636363636,1750,0,60,190
0.78,0.97,1.0,0.76,0.8636363636363636,1750,0,60,190
0.79,0.97,1.0,0.76,0.8636363636363636,1750,0,60,190
0.8,0.969,1.0,0.752,0.8584474885844748,1750,0,62,188
0.81,0.969,1.0,0.752,0.8584474885844748,1750,0,62,188
0.82,0.969,1.0,0.752,0.8584474885844748,1750,0,62,188
0.83,0.9675,1.0,0.74,0.8505747126436781,1750,0,65,185
0.84,0.967,1.0,0.736,0.847926267281106,1750,0,66,184
0.85,0.9665,1.0,0.732,0.8452655889145496,1750,0,67,183
0.86,0.965,1.0,0.72,0.8372093023255813,1750,0,70,180
0.87,0.965,1.0,0.72,0.8372093023255813,1750,0,70,180
0.88,0.963,1.0,0.704,0.8262910798122065,1750,0,74,176
0.89,0.9605,1.0,0.684,0.8123515439429928,1750,0,79,171
0.9,0.96,1.0,0.68,0.8095238095238095,1750,0,80,170
