version,setup_no_smote,model_name_no_smote,selection_metric_source_no_smote,evaluation_metric_source_no_smote,training_time_sec_no_smote,accuracy_no_smote,fraud_precision_no_smote,fraud_recall_no_smote,fraud_f1_no_smote,macro_f1_no_smote,weighted_f1_no_smote,roc_auc_no_smote,pr_auc_no_smote,validation_accuracy_no_smote,validation_fraud_precision_no_smote,validation_fraud_recall_no_smote,validation_fraud_f1_no_smote,validation_roc_auc_no_smote,validation_pr_auc_no_smote,selection_reason_no_smote,best_params_no_smote,setup_smote,model_name_smote,selection_metric_source_smote,evaluation_metric_source_smote,training_time_sec_smote,accuracy_smote,fraud_precision_smote,fraud_recall_smote,fraud_f1_smote,macro_f1_smote,weighted_f1_smote,roc_auc_smote,pr_auc_smote,validation_accuracy_smote,validation_fraud_precision_smote,validation_fraud_recall_smote,validation_fraud_f1_smote,validation_roc_auc_smote,validation_pr_auc_smote,selection_reason_smote,best_params_smote,fraud_f1_delta,fraud_recall_delta,fraud_precision_delta,roc_auc_delta,pr_auc_delta,smote_improved_fraud_f1,smote_improved_fraud_recall,smote_hurt_precision,f1_effect_size
v1,No-SMOTE,RandomForest,validation,test,0.76,0.955,0.908163,0.712,0.798206,0.886441,0.952618,0.902048,0.820195,0.947,0.833333,0.72,0.772532,0.913051,0.822948,"RandomForest was selected because it remained after the tolerance filters for Fraud F1 (best=0.772532, tolerance=0.002), PR-AUC (best among F1-tied models=0.822948, tolerance=0.003), and fraud recall (best among PR-AUC-tied models=0.720000, tolerance=0.002). Among the remaining models, it ranked highest by fraud precision, then ROC-AUC, then lower training time.","{""clf__n_estimators"": 80, ""clf__min_samples_split"": 2, ""clf__min_samples_leaf"": 1, ""clf__max_features"": ""sqrt"", ""clf__max_depth"": 8, ""clf__bootstrap"": true}",SMOTE,XGBoost,validation,test,0.44,0.957,0.901961,0.736,0.810573,0.89316,0.9551,0.893143,0.817128,0.954,0.907216,0.704,0.792793,0.907502,0.822261,"XGBoost was selected because it remained after the tolerance filters for Fraud F1 (best=0.792793, tolerance=0.002), PR-AUC (best among F1-tied models=0.822261, tolerance=0.003), and fraud recall (best among PR-AUC-tied models=0.704000, tolerance=0.002). Among the remaining models, it ranked highest by fraud precision, then ROC-AUC, then lower training time.","{""clf__subsample"": 0.8, ""clf__reg_lambda"": 2.0, ""clf__n_estimators"": 80, ""clf__min_child_weight"": 3, ""clf__max_depth"": 5, ""clf__learning_rate"": 0.05, ""clf__gamma"": 0.0, ""clf__colsample_bytree"": 0.8}",0.012367000000000017,0.02400000000000002,-0.006202000000000041,-0.00890499999999994,-0.003067000000000042,True,True,True,meaningful improvement
