threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.48286448593457804,0.19386671663231528,0.99328,0.32441471571906355,35869,51628,84,12416
0.11,0.4862445873376201,0.19477072864321607,0.99224,0.3256235232344447,36220,51277,97,12403
0.12,0.4890946728401852,0.195511859485221,0.99112,0.3265978620480578,36519,50978,111,12389
0.13,0.4912747382421473,0.19610979994614544,0.99048,0.3273967712506446,36745,50752,119,12381
0.14,0.49390481714451434,0.1968723153775176,0.99,0.3284322832346931,37014,50483,125,12375
0.15,0.4956148684460534,0.19739969689718434,0.98992,0.32916140187537407,37186,50311,126,12374
0.16,0.49765492964788943,0.19800553839258558,0.9896,0.32998546143278246,37394,50103,130,12370
0.17,0.4997249917497525,0.1985669761912412,0.9888,0.33072003853049,37611,49886,140,12360
0.18,0.5021350640519215,0.19927086189930796,0.98824,0.3316642278933025,37859,49638,147,12353
0.19,0.5047151414542437,0.20006480356419604,0.98792,0.3327450319973055,38121,49376,151,12349
0.2,0.5074852245567367,0.2008887876025524,0.98728,0.33384731915814536,38406,49091,159,12341
0.21,0.5110553316599498,0.20178960651600322,0.98504,0.3349610304819162,38791,48706,187,12313
0.22,0.5164654939648189,0.20330034095799265,0.98264,0.3368989824186072,39362,48135,217,12283
0.23,0.5223056691700751,0.2048702928870293,0.97928,0.33885121107266436,39988,47509,259,12241
0.24,0.5308459253777613,0.2073639455782313,0.97544,0.3420196353436185,40890,46607,307,12193
0.25,0.5445663369901097,0.21162506545644963,0.96992,0.3474423269809428,42331,45166,376,12124
0.26,0.5971679150374511,0.22995723172628305,0.94632,0.37000312793243667,47886,39611,671,11829
0.27,0.8065641969259078,0.3786831188171471,0.8544,0.5247770434611699,69974,17523,1820,10680
0.28,0.9198475954278629,0.6439252936268532,0.80264,0.7145756917488694,81949,5548,2467,10033
0.29,0.9334180025400762,0.7074573863636363,0.79688,0.7495109104589918,83378,4119,2539,9961
0.3,0.9381881456443694,0.73308742161564,0.79496,0.762771061216657,83879,3618,2563,9937
0.31,0.9422382671480144,0.7565628815628815,0.79312,0.7744102483986878,84307,3190,2586,9914
0.32,0.9466784003520106,0.7841738027275611,0.7912,0.7876712328767124,84775,2722,2610,9890
0.33,0.9495684870546116,0.8032533550223668,0.79008,0.7966122202056867,85078,2419,2624,9876
0.34,0.9512585377561327,0.8148637489677952,0.78944,0.801950426655831,85255,2242,2632,9868
0.35,0.9519885596567897,0.8200715057786647,0.78904,0.804256533616015,85333,2164,2637,9863
0.36,0.9526485794573837,0.8249225876642396,0.78856,0.8063315473025481,85405,2092,2643,9857
0.37,0.9540386211586348,0.8353130833191923,0.7876,0.8107551675862636,85556,1941,2655,9845
0.38,0.9551686550596518,0.8445208422862054,0.78608,0.8142531593122021,85688,1809,2674,9826
0.39,0.9559986799603988,0.8511966701352758,0.78528,0.8169107856191744,85781,1716,2684,9816
0.4,0.9575587267618029,0.8637004405286344,0.78424,0.8220545073375263,85950,1547,2697,9803
0.41,0.9584887546626398,0.8714959508765685,0.78344,0.8251253317605425,86053,1444,2707,9793
0.42,0.959918797563927,0.8834898843930635,0.78256,0.8299677583573731,86207,1290,2718,9782
0.43,0.9612388371651149,0.8952337305224565,0.78136,0.8344297308842374,86354,1143,2733,9767
