threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.9411482344470334,0.7681829238628071,0.75792,0.7630169532476946,84638,2859,3026,9474
0.11,0.9411482344470334,0.7681829238628071,0.75792,0.7630169532476946,84638,2859,3026,9474
0.12,0.9433483004490135,0.7834453014846148,0.75568,0.7693122124037952,84886,2611,3054,9446
0.13,0.9433483004490135,0.7834453014846148,0.75568,0.7693122124037952,84886,2611,3054,9446
0.14,0.9433483004490135,0.7834453014846148,0.75568,0.7693122124037952,84886,2611,3054,9446
0.15,0.9433483004490135,0.7834453014846148,0.75568,0.7693122124037952,84886,2611,3054,9446
0.16,0.9448783463503905,0.795450701843396,0.75256,0.7734111650086328,85078,2419,3093,9407
0.17,0.9448783463503905,0.795450701843396,0.75256,0.7734111650086328,85078,2419,3093,9407
0.18,0.9462783883516506,0.8071354705274043,0.74928,0.7771324261533356,85259,2238,3134,9366
0.19,0.9462783883516506,0.8071354705274043,0.74928,0.7771324261533356,85259,2238,3134,9366
0.2,0.9511385341560247,0.8486263736263736,0.74136,0.7913748932536294,85844,1653,3233,9267
0.21,0.9525785773573208,0.8623878923766816,0.73848,0.7956386829856922,86024,1473,3269,9231
0.22,0.9525785773573208,0.8623878923766816,0.73848,0.7956386829856922,86024,1473,3269,9231
0.23,0.9559786793603808,0.8966496865203761,0.73224,0.8061476131759732,86442,1055,3347,9153
0.24,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.25,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.26,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.27,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.28,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.29,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.3,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.31,0.9582487474624238,0.9227175789580583,0.72688,0.8131740278337136,86736,761,3414,9086
0.32,0.9585987579627389,0.9280155642023347,0.72504,0.8140662894098626,86794,703,3437,9063
0.33,0.9585987579627389,0.9280155642023347,0.72504,0.8140662894098626,86794,703,3437,9063
0.34,0.9585987579627389,0.9280155642023347,0.72504,0.8140662894098626,86794,703,3437,9063
0.35,0.9585987579627389,0.9280155642023347,0.72504,0.8140662894098626,86794,703,3437,9063
0.36,0.9587487624628739,0.9294431340375346,0.72504,0.8146150734798435,86809,688,3437,9063
0.37,0.9587487624628739,0.9294431340375346,0.72504,0.8146150734798435,86809,688,3437,9063
0.38,0.9587487624628739,0.9294431340375346,0.72504,0.8146150734798435,86809,688,3437,9063
0.39,0.9587487624628739,0.9294431340375346,0.72504,0.8146150734798435,86809,688,3437,9063
0.4,0.9587487624628739,0.9294431340375346,0.72504,0.8146150734798435,86809,688,3437,9063
0.41,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.42,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.43,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.44,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.45,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.46,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.47,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.48,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.49,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.5,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.51,0.960978829364881,0.9666739036039947,0.7124,0.8202837140751659,87190,307,3595,8905
0.52,0.961898856965709,1.0,0.6952,0.8201982067012742,87497,0,3810,8690
0.53,0.961898856965709,1.0,0.6952,0.8201982067012742,87497,0,3810,8690
0.54,0.961898856965709,1.0,0.6952,0.8201982067012742,87497,0,3810,8690
