threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.3095,0.15114127082048118,0.98,0.26189203634420094,374,1376,5,245
0.11,0.3325,0.15467854869509867,0.972,0.26688632619439867,422,1328,7,243
0.12,0.3535,0.15758371634931057,0.96,0.2707275803722504,467,1283,10,240
0.13,0.379,0.16258503401360544,0.956,0.277906976744186,519,1231,11,239
0.14,0.4065,0.16890459363957597,0.956,0.2870870870870871,574,1176,11,239
0.15,0.432,0.17426470588235293,0.948,0.29440993788819875,627,1123,13,237
0.16,0.4525,0.1782178217821782,0.936,0.29942418426103645,671,1079,16,234
0.17,0.468,0.18153364632237873,0.928,0.3036649214659686,704,1046,18,232
0.18,0.487,0.1870967741935484,0.928,0.31140939597315437,742,1008,18,232
0.19,0.5075,0.19143576826196473,0.912,0.31644691186675916,787,963,22,228
0.2,0.5265,0.19774501300954034,0.912,0.3250178189593728,825,925,22,228
0.21,0.5415,0.20302760463045413,0.912,0.33211944646758923,855,895,22,228
0.22,0.556,0.2078754578754579,0.908,0.338301043219076,885,865,23,227
0.23,0.5675,0.21180880974695407,0.904,0.343204252088079,909,841,24,226
0.24,0.584,0.2180232558139535,0.9,0.35101404056162244,943,807,25,225
0.25,0.596,0.22266401590457258,0.896,0.35668789808917195,968,782,26,224
0.26,0.611,0.22895277207392198,0.892,0.36437908496732024,999,751,27,223
0.27,0.629,0.2366167023554604,0.884,0.3733108108108108,1037,713,29,221
0.28,0.646,0.24498886414253898,0.88,0.3832752613240418,1072,678,30,220
0.29,0.656,0.2494279176201373,0.872,0.3879003558718861,1094,656,32,218
0.3,0.6665,0.2555685814771395,0.872,0.39528558476881237,1115,635,32,218
0.31,0.681,0.2639902676399027,0.868,0.40485074626865675,1145,605,33,217
0.32,0.6935,0.2722710163111669,0.868,0.4145176695319962,1170,580,33,217
0.33,0.705,0.2786458333333333,0.856,0.4204322200392927,1196,554,36,214
0.34,0.7175,0.288021534320323,0.856,0.4310171198388721,1221,529,36,214
0.35,0.728,0.29583333333333334,0.852,0.43917525773195876,1243,507,37,213
0.36,0.738,0.30428571428571427,0.852,0.448421052631579,1263,487,37,213
0.37,0.7545,0.3193403298350825,0.852,0.4645583424209379,1296,454,37,213
0.38,0.7665,0.3312597200622084,0.852,0.477043673012318,1320,430,37,213
0.39,0.779,0.34415584415584416,0.848,0.4896073903002309,1346,404,38,212
0.4,0.7905,0.357504215851602,0.848,0.5029655990510082,1369,381,38,212
0.41,0.8005,0.3699825479930192,0.848,0.5151883353584448,1389,361,38,212
0.42,0.8065,0.37657657657657656,0.836,0.5192546583850931,1404,346,41,209
0.43,0.814,0.38661710037174724,0.832,0.5279187817258884,1420,330,42,208
0.44,0.8205,0.39579349904397704,0.828,0.5355756791720568,1434,316,43,207
0.45,0.826,0.403921568627451,0.824,0.5421052631578948,1446,304,44,206
0.46,0.833,0.4142857142857143,0.812,0.5486486486486486,1463,287,47,203
0.47,0.8405,0.427061310782241,0.808,0.5587828492392809,1479,271,48,202
0.48,0.85,0.44493392070484583,0.808,0.5738636363636365,1498,252,48,202
0.49,0.858,0.4608294930875576,0.8,0.5847953216374269,1516,234,50,200
0.5,0.862,0.46919431279620855,0.792,0.5892857142857143,1526,224,52,198
0.51,0.867,0.4803921568627451,0.784,0.5957446808510638,1538,212,54,196
0.52,0.876,0.5025773195876289,0.78,0.6112852664576802,1557,193,55,195
0.53,0.883,0.521505376344086,0.776,0.6237942122186495,1572,178,56,194
0.54,0.89,0.5418994413407822,0.776,0.6381578947368421,1586,164,56,194
0.55,0.897,0.564327485380117,0.772,0.6520270270270271,1601,149,57,193
0.56,0.902,0.5823170731707317,0.764,0.6608996539792387,1613,137,59,191
0.57,0.9065,0.6026058631921825,0.74,0.6642728904847397,1628,122,65,185
0.58,0.914,0.6354166666666666,0.732,0.6802973977695166,1645,105,67,183
0.59,0.9195,0.6606498194945848,0.732,0.6944971537001897,1656,94,67,183
0.6,0.9225,0.6752767527675276,0.732,0.7024952015355086,1662,88,67,183
0.61,0.9275,0.7027027027027027,0.728,0.7151277013752456,1673,77,68,182
0.62,0.9295,0.7154150197628458,0.724,0.7196819085487077,1678,72,69,181
0.63,0.9335,0.7407407407407407,0.72,0.7302231237322515,1687,63,70,180
0.64,0.9375,0.7682403433476395,0.716,0.7412008281573498,1696,54,71,179
0.65,0.938,0.7763157894736842,0.708,0.7405857740585773,1699,51,73,177
0.66,0.941,0.7972972972972973,0.708,0.7500000000000001,1705,45,73,177
0.67,0.943,0.8148148148148148,0.704,0.7553648068669528,1710,40,74,176
0.68,0.945,0.8333333333333334,0.7,0.7608695652173915,1715,35,75,175
0.69,0.946,0.8480392156862745,0.692,0.762114537444934,1719,31,77,173
0.7,0.948,0.8724489795918368,0.684,0.7668161434977578,1725,25,79,171
0.71,0.9485,0.8769230769230769,0.684,0.7685393258426966,1726,24,79,171
0.72,0.9505,0.8952879581151832,0.684,0.7755102040816327,1730,20,79,171
0.73,0.9525,0.9144385026737968,0.684,0.782608695652174,1734,16,79,171
0.74,0.9515,0.9135135135135135,0.676,0.7770114942528735,1734,16,81,169
0.75,0.9535,0.9337016574585635,0.676,0.7842227378190256,1738,12,81,169
0.76,0.954,0.9488636363636364,0.668,0.784037558685446,1741,9,83,167
0.77,0.954,0.9647058823529412,0.656,0.780952380952381,1744,6,86,164
0.78,0.9535,0.9644970414201184,0.652,0.7780429594272077,1744,6,87,163
0.79,0.9535,0.9815950920245399,0.64,0.7748184019370461,1747,3,90,160
0.8,0.9535,0.9875776397515528,0.636,0.7737226277372262,1748,2,91,159
0.81,0.9535,0.9875776397515528,0.636,0.7737226277372262,1748,2,91,159
0.82,0.9525,0.9936305732484076,0.624,0.7665847665847666,1749,1,94,156
0.83,0.951,0.9935064935064936,0.612,0.7574257425742574,1749,1,97,153
0.84,0.9495,1.0,0.596,0.7468671679197995,1750,0,101,149
0.85,0.949,1.0,0.592,0.743718592964824,1750,0,102,148
0.86,0.948,1.0,0.584,0.7373737373737373,1750,0,104,146
0.87,0.9465,1.0,0.572,0.727735368956743,1750,0,107,143
0.88,0.945,1.0,0.56,0.717948717948718,1750,0,110,140
0.89,0.944,1.0,0.552,0.711340206185567,1750,0,112,138
0.9,0.9425,1.0,0.54,0.7012987012987013,1750,0,115,135
