version,model_name,selection_source_file,evaluation_source_file,selection_split,evaluation_split,selection_mode,min_recall,selection_note,best_threshold,selection_accuracy,selection_precision,selection_recall,selection_f1,selection_tn,selection_fp,selection_fn,selection_tp,accuracy,precision,recall,f1,tn,fp,fn,tp
v1,LogisticRegression,results_smoke_research_clean\v1\LogisticRegression_validation_predictions.csv,results_smoke_research_clean\v1\LogisticRegression_test_predictions.csv,validation,test,max_f1,0.85,Selected threshold with maximum fraud F1 over the threshold grid.,0.75,0.951,1.0,0.608,0.7562189054726367,875,0,49,76,0.949,0.9512195121951219,0.624,0.753623188405797,871,4,47,78
v1,DecisionTree,results_smoke_research_clean\v1\DecisionTree_validation_predictions.csv,results_smoke_research_clean\v1\DecisionTree_test_predictions.csv,validation,test,max_f1,0.85,Selected threshold with maximum fraud F1 over the threshold grid.,0.63,0.959,1.0,0.672,0.8038277511961722,875,0,41,84,0.962,1.0,0.696,0.820754716981132,875,0,38,87
v1,RandomForest,results_smoke_research_clean\v1\RandomForest_validation_predictions.csv,results_smoke_research_clean\v1\RandomForest_test_predictions.csv,validation,test,max_f1,0.85,Selected threshold with maximum fraud F1 over the threshold grid.,0.76,0.961,1.0,0.688,0.8151658767772512,875,0,39,86,0.956,0.9764705882352941,0.664,0.7904761904761906,873,2,42,83
v1,XGBoost,results_smoke_research_clean\v1\XGBoost_validation_predictions.csv,results_smoke_research_clean\v1\XGBoost_test_predictions.csv,validation,test,max_f1,0.85,Selected threshold with maximum fraud F1 over the threshold grid.,0.71,0.96,0.9775280898876404,0.696,0.8130841121495326,873,2,38,87,0.961,0.967391304347826,0.712,0.8202764976958525,872,3,36,89
v1,CatBoost,results_smoke_research_clean\v1\CatBoost_validation_predictions.csv,results_smoke_research_clean\v1\CatBoost_test_predictions.csv,validation,test,max_f1,0.85,Selected threshold with maximum fraud F1 over the threshold grid.,0.8,0.955,0.9545454545454546,0.672,0.7887323943661971,871,4,41,84,0.95,0.9411764705882353,0.64,0.7619047619047621,870,5,45,80
