threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.34976049281478444,0.1548601619177794,0.94264,0.26601797083126383,23192,64305,717,11783
0.11,0.3764312929387882,0.15990176683266252,0.9376,0.27320939448685816,25922,61575,780,11720
0.12,0.3994719841595248,0.16440115745641895,0.93176,0.2794888715579819,28299,59198,853,11647
0.13,0.4205826174785244,0.1687853519155636,0.92624,0.28553812765117886,30479,57018,922,11578
0.14,0.4408432252967589,0.17336282653184062,0.92168,0.29183342621206754,32562,54935,979,11521
0.15,0.4590837725131754,0.17760689591020434,0.91648,0.29755071296849434,34451,53046,1044,11456
0.16,0.4774443233296999,0.18225270157938486,0.91208,0.3037998294606693,36342,51155,1099,11401
0.17,0.4962048861465844,0.18734110344372173,0.90784,0.3105892656758902,38271,49226,1152,11348
0.18,0.5143854315629469,0.19263552676440504,0.904,0.3175941540191119,40137,47360,1200,11300
0.19,0.5318359550786523,0.19807485878191705,0.90048,0.32472196979531787,41926,45571,1244,11256
0.2,0.5488264647939438,0.20352325200887175,0.8956,0.331674221550677,43686,43811,1305,11195
0.21,0.5651369541086233,0.2091101973375392,0.89096,0.33872169588953605,45375,42122,1363,11137
0.22,0.5813874416232487,0.21517268141249515,0.8872,0.3463460337289194,47047,40450,1410,11090
0.23,0.5965578967369021,0.22127455102408553,0.88416,0.3539641616090444,48602,38895,1448,11052
0.24,0.6107983239497184,0.22718354365021995,0.88,0.36113527799208783,50078,37419,1500,11000
0.25,0.6242687280618419,0.23316304810557684,0.87632,0.3683254875588433,51471,36026,1546,10954
0.26,0.6369591087732632,0.23900791649305936,0.87192,0.37517426550317545,52795,34702,1601,10899
0.27,0.6489994699840995,0.24494955194907794,0.86816,0.3820924951146947,54046,33451,1648,10852
0.28,0.6601698050941528,0.2508466713059615,0.86512,0.3889228556015105,55201,32296,1686,10814
0.29,0.6717601528045841,0.25729094513578715,0.86176,0.3962697960159656,56402,31095,1728,10772
0.3,0.6827104813144395,0.26370250208917073,0.85832,0.403452036250141,57540,29957,1771,10729
0.31,0.6951708551256538,0.27154690517328994,0.85496,0.4121798827522369,58828,28669,1813,10687
0.32,0.7074712241367241,0.27974124329441463,0.85104,0.4210734642178594,60107,27390,1862,10638
0.33,0.7190015700471014,0.28794758163182077,0.84728,0.42982082344108274,61307,26190,1909,10591
0.34,0.7309219276578297,0.2970673578048849,0.8436,0.4394024626539159,62545,24952,1955,10545
0.35,0.741632248967469,0.30576755024759683,0.83976,0.4483023702754644,63664,23833,2003,10497
0.36,0.7522625678770363,0.3149594427524651,0.8356,0.4574819876048442,64779,22718,2055,10445
0.37,0.7621328639859196,0.3241289035716512,0.832,0.4665141524245279,65811,21686,2100,10400
0.38,0.7716631498944968,0.33345153283259726,0.82752,0.4753567243399738,66820,20677,2156,10344
0.39,0.780693420802624,0.3429066435663357,0.82336,0.48416992049677754,67775,19722,2208,10292
0.4,0.7893336800104003,0.35259498898678415,0.8196,0.49306959283857926,68686,18811,2255,10245
0.41,0.7981739452183565,0.3632122507122507,0.81592,0.5026614095613603,69616,17881,2301,10199
0.42,0.8063441903257098,0.37351217894387734,0.81088,0.5114413300703888,70496,17001,2364,10136
0.43,0.814834445033351,0.38503286959180555,0.80592,0.521104903786468,71407,16090,2426,10074
0.44,0.8231746952408572,0.3971498888536043,0.8004,0.5308818847500796,72310,15187,2495,10005
0.45,0.8316649499484985,0.4105749783299624,0.79576,0.5416723391510333,73217,14280,2553,9947
0.46,0.8400752022560677,0.4250193249162587,0.79176,0.5531213323646119,74108,13389,2603,9897
0.47,0.8485554566636999,0.4407228051295848,0.78632,0.5648525946784667,75024,12473,2671,9829
0.48,0.8564956948708461,0.4567190716825753,0.78088,0.5763462446858763,75886,11611,2739,9761
0.49,0.8650359510785324,0.4755522827687776,0.77496,0.5894128384545178,76814,10683,2813,9687
0.5,0.8737362120863625,0.49674721189591076,0.76968,0.6038031881511234,77750,9747,2879,9621
0.51,0.8809364280928428,0.5160090556274256,0.76584,0.6165786422774701,78518,8979,2927,9573
0.52,0.889136674100223,0.5401522035438437,0.76088,0.6317922146937691,79400,8097,2989,9511
0.53,0.8967469024070722,0.5650846849003531,0.75536,0.6465130610428294,80230,7267,3058,9442
0.54,0.9041871256137685,0.5920181577454133,0.7512,0.6621769331123726,81026,6471,3110,9390
0.55,0.9105773173195196,0.6179864703541583,0.74544,0.6757560374211328,81737,5760,3182,9318
0.56,0.9167775033250998,0.6456155025791162,0.74096,0.6900096848692542,82413,5084,3238,9262
0.57,0.9220176605298159,0.6717813824346047,0.73552,0.7022072863362101,83005,4492,3306,9194
0.58,0.926967809034271,0.6988597229662509,0.73056,0.7143583525638518,83562,3935,3368,9132
0.59,0.9312079362380872,0.7250020014410375,0.72448,0.7247409067264214,84062,3435,3444,9056
0.6,0.9356080682420472,0.7540873648025488,0.71952,0.7363982478405042,84564,2933,3506,8994
0.61,0.9398481954458634,0.7839565636220335,0.71616,0.7485262761821146,85030,2467,3548,8952
0.62,0.9430382911487345,0.8102316250227978,0.7108,0.7572658314156652,85416,2081,3615,8885
0.63,0.9460483814514435,0.836251774727875,0.7068,0.7660958161716888,85767,1730,3665,8835
0.64,0.9486884606538196,0.8608363529526981,0.7032,0.7740742371538022,86076,1421,3710,8790
0.65,0.9508585257557727,0.8825902763768408,0.7,0.7807620237351656,86333,1164,3750,8750
0.66,0.9528085842575277,0.9042918008936922,0.69616,0.7866925823803281,86576,921,3798,8702
0.67,0.9541186235587068,0.920403825717322,0.69288,0.7905979005020539,86748,749,3839,8661
0.68,0.9552686580597418,0.9362025866753614,0.68912,0.7938804663379567,86910,587,3886,8614
0.69,0.9563286898606959,0.9504818876703224,0.6864,0.797138477261114,87050,447,3920,8580
0.7,0.9568087042611279,0.9598650927487352,0.68304,0.7981304043000701,87140,357,3962,8538
0.71,0.9569287078612358,0.9673702224757559,0.67832,0.7974606160357395,87211,286,4021,8479
0.72,0.9569887096612898,0.9726738152888273,0.67488,0.7968639304774949,87260,237,4064,8436
0.73,0.9568487054611639,0.977036950693554,0.67056,0.7952938943972675,87300,197,4118,8382
0.74,0.9567087012610378,0.9814967589864466,0.66624,0.7937097927090778,87340,157,4172,8328
0.75,0.9562686880606418,0.9846153846153847,0.66048,0.790615274120182,87368,129,4244,8256
0.76,0.9558386751602548,0.9873402459609356,0.65512,0.7876310474175243,87392,105,4311,8189
0.77,0.9554886646599398,0.9903740709150725,0.65024,0.7850485343120684,87418,79,4372,8128
