threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.4213326399791994,0.17620944142292264,0.98752,0.2990563637905345,29788,57709,156,12344
0.11,0.43177295318859565,0.17870761022429066,0.98608,0.30257876842634984,30850,56647,174,12326
0.12,0.4407632228966869,0.18088952907284378,0.98456,0.3056272971093672,31768,55729,193,12307
0.13,0.45007350220506614,0.18304963375154779,0.9816,0.30855892670782464,32736,54761,230,12270
0.14,0.46172385171555147,0.1857338403041825,0.97696,0.3121277955271565,33959,53538,288,12212
0.15,0.4782443473304199,0.1898724282408855,0.9716,0.3176658296714794,35678,51819,355,12145
0.16,0.4971849155474664,0.19479092612938667,0.96448,0.3241208732121733,37661,49836,444,12056
0.17,0.5169255077652329,0.20015743283982046,0.95608,0.33101595391092403,39740,47757,549,11951
0.18,0.5368761062831885,0.2063028786852209,0.95,0.33899030844549755,41811,45686,625,11875
0.19,0.556826704801144,0.21265488963549004,0.94184,0.3469688485455778,43908,43589,727,11773
0.2,0.5764172925187756,0.21938382300419182,0.93368,0.35528699066956876,45969,41528,829,11671
0.21,0.592537776133284,0.22553687688271304,0.9284,0.3629114220936596,47647,39850,895,11605
0.22,0.6073182195465864,0.23146531832500652,0.92288,0.3701053914884743,49194,38303,964,11536
0.23,0.6236287088612659,0.23830841627451796,0.9156,0.37818458183260084,50916,36581,1055,11445
0.24,0.6433493004790144,0.24744875708678588,0.90784,0.38889650445510626,52985,34512,1152,11348
0.25,0.6647899436983109,0.2584463341760515,0.8996,0.4015354400999822,55232,32265,1255,11245
0.26,0.6876606298188945,0.2715320633217065,0.89056,0.41617286950670135,57632,29865,1368,11132
0.27,0.7109413282398472,0.28672092358095636,0.88216,0.4327792931572441,60065,27432,1473,11027
0.28,0.7348320449613488,0.3045624407384684,0.87368,0.4516729393275156,62560,24937,1579,10921
0.29,0.7589427682830485,0.3251995782497364,0.8636,0.47248057774373564,65097,22400,1705,10795
0.3,0.7826434793043792,0.34894828093820535,0.85336,0.49534467946783073,67595,19902,1833,10667
0.31,0.8028540856225687,0.3726971130091057,0.8448,0.5172160454523191,69723,17774,1940,10560
0.32,0.8189145674370231,0.3945388897246878,0.8392,0.5367376176831764,71399,16098,2010,10490
0.33,0.8312349370481115,0.41316081917764724,0.8328,0.5523132427843802,72711,14786,2090,10410
0.34,0.8412252367571027,0.4298300295058804,0.82744,0.5657632032382464,73777,13720,2157,10343
0.35,0.8510955328659859,0.44796202752133774,0.82296,0.5801376043311527,74820,12677,2213,10287
0.36,0.8616658499754992,0.4694195916494609,0.81848,0.5966467415075084,75933,11564,2269,10231
0.37,0.8722661679850395,0.49338630747613743,0.81464,0.6145629017170102,77041,10456,2317,10183
0.38,0.8824164724941749,0.5190275925735973,0.8096,0.6325395337208576,78119,9378,2380,10120
0.39,0.8921767653029591,0.5467559329414327,0.8036,0.6507514900233222,79170,8327,2455,10045
0.4,0.9023670710121303,0.5794946267789718,0.79808,0.6714453979471647,80258,7239,2524,9976
0.41,0.9127373821214636,0.6174530063488112,0.7936,0.6945319610726038,81351,6146,2580,9920
0.42,0.9205876176285288,0.6501943730645054,0.78944,0.7130830653611302,82188,5309,2632,9868
0.43,0.926397791933758,0.6770460181868283,0.78624,0.7275688480900208,82809,4688,2672,9828
0.44,0.9304479134374031,0.6975418596366227,0.7832,0.7378933484077632,83252,4245,2710,9790
0.45,0.9337880136404092,0.7153006665201788,0.78128,0.7468359270446986,83610,3887,2734,9766
0.46,0.9358880766422992,0.7274221259430791,0.77904,0.752346737744814,83848,3649,2762,9738
0.47,0.9380681420442614,0.7400837457175485,0.77768,0.7584162278135361,84083,3414,2779,9721
0.48,0.9398081942458274,0.7507932822536956,0.77608,0.7632272530584949,84277,3220,2799,9701
0.49,0.9413682410472314,0.7605810757754221,0.77488,0.7676639587873985,84448,3049,2814,9686
0.5,0.9431682950488515,0.7723967074242788,0.7732,0.7727981449646184,84649,2848,2835,9665
0.51,0.9449383481504445,0.7844939798242759,0.77144,0.7779122297515327,84848,2649,2857,9643
0.52,0.9466283988519656,0.7963100852155208,0.77,0.7829340708504494,85035,2462,2875,9625
0.53,0.9482084462533876,0.8078896458911599,0.7684,0.7876501701586781,85213,2284,2895,9605
0.54,0.9498184945548367,0.8201266472702379,0.76672,0.792524601008848,85395,2102,2916,9584
0.55,0.9513985419562587,0.8324051514096763,0.76528,0.7974324774924975,85571,1926,2934,9566
0.56,0.9524785743572307,0.8416225749559083,0.76352,0.8006711409395973,85701,1796,2956,9544
0.57,0.9536686100583017,0.8516763522574877,0.76208,0.8043909647456197,85838,1659,2974,9526
0.58,0.9548286448593458,0.8615816650058882,0.76088,0.8081056969285016,85969,1528,2989,9511
0.59,0.9559686790603719,0.8716606995318095,0.7596,0.8117813020989185,86099,1398,3005,9495
0.6,0.9570287108613258,0.8818545759240294,0.75776,0.815111225850867,86228,1269,3028,9472
0.61,0.9578487354620638,0.8895890153296342,0.75672,0.8177927635844897,86323,1174,3041,9459
0.62,0.9584987549626489,0.8970895948259464,0.75456,0.8196749804466846,86415,1082,3068,9432
0.63,0.9593087792633779,0.9048305003361183,0.75376,0.8224152227992843,86506,991,3078,9422
0.64,0.959918797563927,0.9111950416424559,0.75272,0.8244107596600367,86580,917,3091,9409
0.65,0.9604588137644129,0.9174482219617038,0.75128,0.8260907811400421,86652,845,3109,9391
0.66,0.960818824564737,0.9224256743453436,0.7496,0.8270809427133904,86709,788,3130,9370
0.67,0.96118883566507,0.9274025587622732,0.74808,0.8281450648718063,86765,732,3149,9351
0.68,0.9615988479654389,0.9325674325674326,0.7468,0.8294091514882275,86822,675,3165,9335
0.69,0.962108863265898,0.9386645180783564,0.7456,0.8310669222881092,86888,609,3180,9320
0.7,0.962448873466204,0.9437734700091343,0.74392,0.8320135999642106,86943,554,3201,9299
0.71,0.962798883966519,0.9488752556237219,0.7424,0.8330341113105925,86997,500,3220,9280
0.72,0.962948888466654,0.9523711552309433,0.74064,0.8332658296206291,87034,463,3242,9258
