threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.3235,0.1542319749216301,0.984,0.26666666666666666,401,1349,4,246
0.11,0.347,0.15803108808290156,0.976,0.27201783723522854,450,1300,6,244
0.12,0.3695,0.16187290969899665,0.968,0.2773638968481375,497,1253,8,242
0.13,0.392,0.1650485436893204,0.952,0.28132387706855794,546,1204,12,238
0.14,0.4185,0.17087238644556596,0.948,0.289554062309102,600,1150,13,237
0.15,0.4425,0.1760299625468165,0.94,0.2965299684542587,650,1100,15,235
0.16,0.4675,0.1828793774319066,0.94,0.3061889250814332,700,1050,15,235
0.17,0.4835,0.18654923939151322,0.932,0.31087391594396263,734,1016,17,233
0.18,0.494,0.18923327895595432,0.928,0.3143631436314363,756,994,18,232
0.19,0.5135,0.19338422391857507,0.912,0.3191042687193842,799,951,22,228
0.2,0.5305,0.19860017497812774,0.908,0.32591529073941133,834,916,23,227
0.21,0.546,0.20413669064748202,0.908,0.33333333333333337,865,885,23,227
0.22,0.5635,0.2102325581395349,0.904,0.3411320754716981,901,849,24,226
0.23,0.574,0.21278625954198474,0.892,0.3436055469953775,925,825,27,223
0.24,0.5945,0.2214498510427011,0.892,0.35481304693715193,966,784,27,223
0.25,0.6095,0.2276923076923077,0.888,0.3624489795918367,997,753,28,222
0.26,0.623,0.2330508474576271,0.88,0.3685092127303183,1026,724,30,220
0.27,0.638,0.24070021881838075,0.88,0.37800687285223367,1056,694,30,220
0.28,0.6535,0.24858115777525538,0.876,0.38726790450928383,1088,662,31,219
0.29,0.6635,0.25435540069686413,0.876,0.39423942394239425,1108,642,31,219
0.3,0.675,0.2613365155131265,0.876,0.4025735294117647,1131,619,31,219
0.31,0.6865,0.2675709001233046,0.868,0.409048067860509,1156,594,33,217
0.32,0.7005,0.27599486521181,0.86,0.41788143828960156,1186,564,35,215
0.33,0.7155,0.2870493991989319,0.86,0.43043043043043044,1216,534,35,215
0.34,0.725,0.2945205479452055,0.86,0.4387755102040817,1235,515,35,215
0.35,0.738,0.3053977272727273,0.86,0.450733752620545,1261,489,35,215
0.36,0.75,0.31563421828908556,0.856,0.46120689655172414,1286,464,36,214
0.37,0.7625,0.327718223583461,0.856,0.4739756367663345,1311,439,36,214
0.38,0.7715,0.33649289099526064,0.852,0.48244620611551525,1330,420,37,213
0.39,0.7785,0.3425774877650897,0.84,0.48667439165701043,1347,403,40,210
0.4,0.7855,0.3495798319327731,0.832,0.4923076923076922,1363,387,42,208
0.41,0.7935,0.35776614310645727,0.82,0.49817739975698666,1382,368,45,205
0.42,0.801,0.3673835125448029,0.82,0.5074257425742574,1397,353,45,205
0.43,0.807,0.375,0.816,0.513853904282116,1410,340,46,204
0.44,0.8125,0.3818525519848771,0.808,0.5186136071887035,1423,327,48,202
0.45,0.8235,0.398422090729783,0.808,0.5336856010568032,1445,305,48,202
0.46,0.8295,0.4077079107505071,0.804,0.5410497981157469,1458,292,49,201
0.47,0.835,0.4170124481327801,0.804,0.5491803278688524,1469,281,49,201
0.48,0.845,0.43478260869565216,0.8,0.5633802816901409,1490,260,50,200
0.49,0.855,0.454337899543379,0.796,0.5784883720930233,1511,239,51,199
0.5,0.861,0.466824644549763,0.788,0.5863095238095238,1525,225,53,197
0.51,0.8685,0.4838709677419355,0.78,0.5972434915773354,1542,208,55,195
0.52,0.8765,0.5038961038961038,0.776,0.611023622047244,1559,191,56,194
0.53,0.8825,0.5204359673024523,0.764,0.6191247974068071,1574,176,59,191
0.54,0.8885,0.5382436260623229,0.76,0.6301824212271974,1587,163,60,190
0.55,0.894,0.5565476190476191,0.748,0.6382252559726963,1601,149,63,187
0.56,0.9005,0.5789473684210527,0.748,0.6527050610820245,1614,136,63,187
0.57,0.904,0.5923566878980892,0.744,0.6595744680851064,1622,128,64,186
0.58,0.9095,0.6146179401993356,0.74,0.6715063520871144,1634,116,65,185
0.59,0.914,0.6344827586206897,0.736,0.6814814814814815,1644,106,66,184
0.6,0.918,0.6535714285714286,0.732,0.690566037735849,1653,97,67,183
0.61,0.9215,0.6715867158671587,0.728,0.6986564299424184,1661,89,68,182
0.62,0.9245,0.6867924528301886,0.728,0.7067961165048543,1667,83,68,182
0.63,0.9305,0.7211155378486056,0.724,0.7225548902195608,1680,70,69,181
0.64,0.934,0.7458333333333333,0.716,0.7306122448979593,1689,61,71,179
0.65,0.938,0.7739130434782608,0.712,0.7416666666666666,1698,52,72,178
0.66,0.9415,0.7982062780269058,0.712,0.7526427061310782,1705,45,72,178
0.67,0.9455,0.8309859154929577,0.708,0.7645788336933045,1714,36,73,177
0.68,0.948,0.8543689320388349,0.704,0.7719298245614036,1720,30,74,176
0.69,0.9485,0.8585365853658536,0.704,0.7736263736263737,1721,29,74,176
0.7,0.949,0.87,0.696,0.7733333333333333,1724,26,76,174
0.71,0.9505,0.8871794871794871,0.692,0.7775280898876403,1728,22,77,173
0.72,0.9505,0.8911917098445595,0.688,0.7765237020316027,1729,21,78,172
0.73,0.949,0.8936170212765957,0.672,0.767123287671233,1730,20,82,168
0.74,0.95,0.9120879120879121,0.664,0.7685185185185185,1734,16,84,166
0.75,0.9505,0.9217877094972067,0.66,0.7692307692307694,1736,14,85,165
0.76,0.952,0.9375,0.66,0.7746478873239436,1739,11,85,165
0.77,0.9535,0.953757225433526,0.66,0.7801418439716312,1742,8,85,165
0.78,0.9545,0.9704142011834319,0.656,0.7828162291169452,1745,5,86,164
