threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.755,0.3224852071005917,0.872,0.4708423326133909,1292,458,32,218
0.11,0.799,0.3685121107266436,0.852,0.5144927536231884,1385,365,37,213
0.12,0.8375,0.42424242424242425,0.84,0.563758389261745,1465,285,40,210
0.13,0.8685,0.48484848484848486,0.832,0.6126656848306333,1529,221,42,208
0.14,0.887,0.5307692307692308,0.828,0.646875,1567,183,43,207
0.15,0.9015,0.5738161559888579,0.824,0.676518883415435,1597,153,44,206
0.16,0.9115,0.6076696165191741,0.824,0.6994906621392191,1617,133,44,206
0.17,0.9195,0.6377708978328174,0.824,0.719022687609075,1633,117,44,206
0.18,0.9265,0.6666666666666666,0.824,0.737030411449016,1647,103,44,206
0.19,0.93,0.6833333333333333,0.82,0.7454545454545455,1655,95,45,205
0.2,0.936,0.7132867132867133,0.816,0.7611940298507462,1668,82,46,204
0.21,0.9415,0.7418181818181818,0.816,0.777142857142857,1679,71,46,204
0.22,0.944,0.7574626865671642,0.812,0.7837837837837839,1685,65,47,203
0.23,0.9465,0.7718631178707225,0.812,0.7914230019493178,1690,60,47,203
0.24,0.948,0.7807692307692308,0.812,0.7960784313725491,1693,57,47,203
0.25,0.9495,0.7898832684824902,0.812,0.8007889546351085,1696,54,47,203
0.26,0.95,0.7952755905511811,0.808,0.8015873015873016,1698,52,48,202
0.27,0.9515,0.8047808764940239,0.808,0.8063872255489022,1701,49,48,202
0.28,0.953,0.8145161290322581,0.808,0.8112449799196787,1704,46,48,202
0.29,0.954,0.8237704918032787,0.804,0.8137651821862347,1707,43,49,201
0.3,0.9555,0.8368200836820083,0.8,0.8179959100204499,1711,39,50,200
0.31,0.9595,0.8658008658008658,0.8,0.8316008316008316,1719,31,50,200
0.32,0.9605,0.8733624454148472,0.8,0.8350730688935283,1721,29,50,200
0.33,0.963,0.8928571428571429,0.8,0.8438818565400844,1726,24,50,200
0.34,0.9645,0.9049773755656109,0.8,0.8492569002123143,1729,21,50,200
0.35,0.9655,0.91324200913242,0.8,0.8528784648187633,1731,19,50,200
0.36,0.9665,0.9216589861751152,0.8,0.8565310492505354,1733,17,50,200
0.37,0.9665,0.9255813953488372,0.796,0.8559139784946237,1734,16,51,199
0.38,0.9675,0.9383886255924171,0.792,0.859002169197397,1737,13,52,198
0.39,0.9675,0.9383886255924171,0.792,0.859002169197397,1737,13,52,198
0.4,0.968,0.9428571428571428,0.792,0.8608695652173913,1738,12,52,198
0.41,0.968,0.9428571428571428,0.792,0.8608695652173913,1738,12,52,198
0.42,0.968,0.9428571428571428,0.792,0.8608695652173913,1738,12,52,198
0.43,0.968,0.9428571428571428,0.792,0.8608695652173913,1738,12,52,198
0.44,0.9685,0.9473684210526315,0.792,0.8627450980392156,1739,11,52,198
0.45,0.968,0.9471153846153846,0.788,0.8602620087336245,1739,11,53,197
0.46,0.9685,0.9516908212560387,0.788,0.8621444201312911,1740,10,53,197
0.47,0.9685,0.9516908212560387,0.788,0.8621444201312911,1740,10,53,197
0.48,0.968,0.9514563106796117,0.784,0.8596491228070177,1740,10,54,196
0.49,0.968,0.9514563106796117,0.784,0.8596491228070177,1740,10,54,196
0.5,0.968,0.9514563106796117,0.784,0.8596491228070177,1740,10,54,196
