version,setup,model_name,selection_metric_source,evaluation_metric_source,training_time_sec,accuracy,fraud_precision,fraud_recall,fraud_f1,macro_f1,weighted_f1,roc_auc,pr_auc,validation_accuracy,validation_fraud_precision,validation_fraud_recall,validation_fraud_f1,validation_roc_auc,validation_pr_auc,selection_reason,best_params
v1,SMOTE,XGBoost,validation,test,0.44,0.957,0.901961,0.736,0.810573,0.89316,0.9551,0.893143,0.817128,0.954,0.907216,0.704,0.792793,0.907502,0.822261,"XGBoost was selected because it remained after the tolerance filters for Fraud F1 (best=0.792793, tolerance=0.002), PR-AUC (best among F1-tied models=0.822261, tolerance=0.003), and fraud recall (best among PR-AUC-tied models=0.704000, tolerance=0.002). Among the remaining models, it ranked highest by fraud precision, then ROC-AUC, then lower training time.","{""clf__subsample"": 0.8, ""clf__reg_lambda"": 2.0, ""clf__n_estimators"": 80, ""clf__min_child_weight"": 3, ""clf__max_depth"": 5, ""clf__learning_rate"": 0.05, ""clf__gamma"": 0.0, ""clf__colsample_bytree"": 0.8}"
