threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.705,0.27979274611398963,0.864,0.4227005870841487,1194,556,34,216
0.11,0.774,0.33865814696485624,0.848,0.4840182648401826,1336,414,38,212
0.12,0.8205,0.39697542533081287,0.84,0.5391527599486521,1431,319,40,210
0.13,0.843,0.43333333333333335,0.832,0.56986301369863,1478,272,42,208
0.14,0.869,0.4858490566037736,0.824,0.6112759643916914,1532,218,44,206
0.15,0.882,0.5177664974619289,0.816,0.6335403726708075,1560,190,46,204
0.16,0.8925,0.5471698113207547,0.812,0.6537842190016104,1582,168,47,203
0.17,0.898,0.5646067415730337,0.804,0.6633663366336633,1595,155,49,201
0.18,0.9065,0.5929203539823009,0.804,0.6825127334465195,1612,138,49,201
0.19,0.912,0.6134969325153374,0.8,0.6944444444444445,1624,126,50,200
0.2,0.915,0.6257861635220126,0.796,0.7007042253521126,1631,119,51,199
0.21,0.9185,0.639871382636656,0.796,0.7094474153297683,1638,112,51,199
0.22,0.924,0.6644295302013423,0.792,0.7226277372262774,1650,100,52,198
0.23,0.9285,0.6851211072664359,0.792,0.7346938775510203,1659,91,52,198
0.24,0.9305,0.696113074204947,0.788,0.7392120075046904,1664,86,53,197
0.25,0.934,0.7137681159420289,0.788,0.7490494296577946,1671,79,53,197
0.26,0.9375,0.7323420074349443,0.788,0.7591522157996147,1678,72,53,197
0.27,0.941,0.7519083969465649,0.788,0.76953125,1685,65,53,197
0.28,0.942,0.7576923076923077,0.788,0.7725490196078431,1687,63,53,197
0.29,0.9425,0.7626459143968871,0.784,0.7731755424063116,1689,61,54,196
0.3,0.9435,0.7686274509803922,0.784,0.7762376237623763,1691,59,54,196
0.31,0.943,0.7677165354330708,0.78,0.7738095238095238,1691,59,55,195
0.32,0.944,0.7738095238095238,0.78,0.7768924302788844,1693,57,55,195
0.33,0.945,0.78,0.78,0.78,1695,55,55,195
0.34,0.945,0.78,0.78,0.78,1695,55,55,195
0.35,0.9455,0.7831325301204819,0.78,0.781563126252505,1696,54,55,195
0.36,0.9465,0.7894736842105263,0.78,0.7847082494969819,1698,52,55,195
0.37,0.9465,0.7966804979253111,0.768,0.7820773930753564,1701,49,58,192
0.38,0.948,0.8067226890756303,0.768,0.7868852459016394,1704,46,58,192
0.39,0.9485,0.810126582278481,0.768,0.7885010266940452,1705,45,58,192
0.4,0.9485,0.810126582278481,0.768,0.7885010266940452,1705,45,58,192
0.41,0.949,0.8135593220338984,0.768,0.7901234567901235,1706,44,58,192
0.42,0.9505,0.8240343347639485,0.768,0.7950310559006211,1709,41,58,192
0.43,0.95,0.8232758620689655,0.764,0.7925311203319502,1709,41,59,191
0.44,0.9515,0.834061135371179,0.764,0.7974947807933194,1712,38,59,191
0.45,0.951,0.8333333333333334,0.76,0.7949790794979081,1712,38,60,190
0.46,0.9515,0.8370044052863436,0.76,0.7966457023060797,1713,37,60,190
0.47,0.953,0.8482142857142857,0.76,0.8016877637130801,1716,34,60,190
0.48,0.9535,0.8552036199095022,0.756,0.802547770700637,1718,32,61,189
0.49,0.955,0.8669724770642202,0.756,0.8076923076923077,1721,29,61,189
0.5,0.955,0.8669724770642202,0.756,0.8076923076923077,1721,29,61,189
0.51,0.955,0.8703703703703703,0.752,0.8068669527896996,1722,28,62,188
0.52,0.955,0.8738317757009346,0.748,0.8060344827586207,1723,27,63,187
0.53,0.9555,0.8779342723004695,0.748,0.8077753779697624,1724,26,63,187
0.54,0.9555,0.8779342723004695,0.748,0.8077753779697624,1724,26,63,187
0.55,0.956,0.8820754716981132,0.748,0.8095238095238094,1725,25,63,187
0.56,0.956,0.8820754716981132,0.748,0.8095238095238094,1725,25,63,187
0.57,0.9555,0.8815165876777251,0.744,0.806941431670282,1725,25,64,186
0.58,0.956,0.8857142857142857,0.744,0.808695652173913,1726,24,64,186
0.59,0.956,0.8857142857142857,0.744,0.808695652173913,1726,24,64,186
0.6,0.9555,0.8851674641148325,0.74,0.8061002178649237,1726,24,65,185
0.61,0.9555,0.8851674641148325,0.74,0.8061002178649237,1726,24,65,185
0.62,0.956,0.8894230769230769,0.74,0.8078602620087336,1727,23,65,185
0.63,0.956,0.8932038834951457,0.736,0.8070175438596492,1728,22,66,184
0.64,0.955,0.8921568627450981,0.728,0.8017621145374448,1728,22,68,182
0.65,0.9565,0.9054726368159204,0.728,0.8070953436807096,1731,19,68,182
0.66,0.9555,0.9086294416243654,0.716,0.8008948545861297,1732,18,71,179
0.67,0.956,0.9175257731958762,0.712,0.8018018018018017,1734,16,72,178
0.68,0.957,0.9270833333333334,0.712,0.8054298642533937,1736,14,72,178
0.69,0.957,0.9361702127659575,0.704,0.8036529680365296,1738,12,74,176
0.7,0.958,0.946236559139785,0.704,0.8073394495412843,1740,10,74,176
0.71,0.9575,0.9508196721311475,0.696,0.8036951501154734,1741,9,76,174
0.72,0.9575,0.9508196721311475,0.696,0.8036951501154734,1741,9,76,174
0.73,0.9585,0.9664804469273743,0.692,0.8065268065268066,1744,6,77,173
0.74,0.959,0.9719101123595506,0.692,0.8084112149532711,1745,5,77,173
0.75,0.9595,0.9774011299435028,0.692,0.810304449648712,1746,4,77,173
0.76,0.96,0.9829545454545454,0.692,0.812206572769953,1747,3,77,173
0.77,0.96,0.9941860465116279,0.684,0.8104265402843601,1749,1,79,171
0.78,0.9605,1.0,0.684,0.8123515439429928,1750,0,79,171
0.79,0.9605,1.0,0.684,0.8123515439429928,1750,0,79,171
0.8,0.96,1.0,0.68,0.8095238095238095,1750,0,80,170
0.81,0.96,1.0,0.68,0.8095238095238095,1750,0,80,170
0.82,0.96,1.0,0.68,0.8095238095238095,1750,0,80,170
0.83,0.9595,1.0,0.676,0.8066825775656324,1750,0,81,169
0.84,0.9595,1.0,0.676,0.8066825775656324,1750,0,81,169
0.85,0.9595,1.0,0.676,0.8066825775656324,1750,0,81,169
0.86,0.958,1.0,0.664,0.798076923076923,1750,0,84,166
0.87,0.958,1.0,0.664,0.798076923076923,1750,0,84,166
0.88,0.958,1.0,0.664,0.798076923076923,1750,0,84,166
0.89,0.958,1.0,0.664,0.798076923076923,1750,0,84,166
0.9,0.9565,1.0,0.652,0.7893462469733655,1750,0,87,163
